"Y","X"
-36.865699574,174.775281727
-36.865226164,174.776833186
-36.863628757,174.755181756
-36.860942063,174.758987462
-36.8627811539999,174.760796854
-36.861053824,174.769533156
-36.861838693,174.770357216
-36.8536386279999,174.768699076
-36.852819,174.769264535
-36.865985897,174.755056624
-36.862185008,174.756846465
-36.8610726059999,174.778572455
-36.861363368,174.778460624
-36.855291273,174.768970071
-36.8548959359999,174.769018385
-36.854261632,174.771243327
-36.853973631,174.771810735
-36.854548402,174.771151163
-36.8547227829999,174.7703049
-36.856924625,174.767831812
-36.857196196,174.767519441
-36.857778218,174.763988174
-36.857905557,174.764093175
-36.857325181,174.764511663
-36.8536484909999,174.768520967
-36.8581715089999,174.767138096
-36.857207412,174.767740472
-36.856382239,174.768490329
-36.8558288849999,174.769243553
-36.854446101,174.770964763
-36.857299425,174.768200507
-36.8582221679999,174.767397867
-36.856929336,174.768974445
-36.8563165589999,174.768958397
-36.855655568,174.769760693
-36.856043622,174.769422555
-36.8561269639999,174.769624621
-36.860042264,174.762955534
-36.860239647,174.76296614
-36.860520113,174.766807125
-36.852399834,174.766345131
-36.851481457,174.760137908
-36.854285268,174.778226681
-36.854360546,174.778274993
-36.8546959779999,174.778162445
-36.860826985,174.778317402
-36.8609281189999,174.778423991
-36.8598305789999,174.766202355
-36.8544206949999,174.770253408
-36.854534077,174.7704543
-36.8523461619999,174.765785705
-36.854406173,174.770825182
-36.856466349,174.767997732
-36.8562900049999,174.768129048
-36.8562883929999,174.768153537
-36.856691757,174.768086804
-36.856896666,174.767736279
-36.8571843829999,174.767936177
-36.8565856449999,174.768289949
-36.8567046549999,174.768358191
-36.85601258,174.76875437
-36.8587188119999,174.767287682
-36.8584020709999,174.767777526
-36.8580537899999,174.768061402
-36.857263869,174.768682126
-36.8560975419999,174.769396657
-36.8562502199999,174.769598254
-36.854745973,174.771438821
-36.86003736,174.762903534
-36.852493227,174.763967407
-36.851394227,174.765902766
-36.85061079,174.764554797
-36.851325393,174.76412888
-36.8536961199999,174.763186715
-36.8527537969999,174.775769354
-36.853761537,174.775187459
-36.8551444,174.757709505
-36.8584356599999,174.753759822
-36.8557709569999,174.764721311
-36.8521275269999,174.766283009
-36.852988344,174.762834006
-36.8657390719999,174.776830436
-36.8658736309999,174.776791141
-36.8557746,174.76407555
-36.852487965,174.763933415
-36.851217947,174.764481393
-36.8505637979999,174.764720939
-36.852167145,174.77530894
-36.852299033,174.775536419
-36.852560664,174.775550668
-36.85261811,174.767484111
-36.8556852629999,174.762490355
-36.856109014,174.762300097
-36.851618064,174.769417185
-36.865255329,174.768267062
-36.8619973529999,174.757375705
-36.8525899219999,174.767341795
-36.8532200029999,174.767537641
-36.8549281689999,174.765505371
-36.8531669399999,174.764704813
-36.851795395,174.766377555
-36.8523820349999,174.767075717
-36.852071623,174.765435778
-36.851985509,174.765500571
-36.851930222,174.761659288
-36.852541311,174.761203133
-36.851528747,174.762687368
-36.8527425739999,174.762325234
-36.8532776,174.760689258
-36.863585858,174.756819098
-36.860076454,174.753068684
-36.8560191879999,174.747150828
-36.854559104,174.762078117
-36.855424124,174.760449019
-36.8509118809999,174.76413997
-36.8508686879999,174.764506221
-36.851108403,174.764524031
-36.8551256499999,174.764290011
-36.856243768,174.764146556
-36.8562700109999,174.764315856
-36.8567097869999,174.759397307
-36.8540445159999,174.761919519
-36.854759805,174.754299209
-36.85158962,174.769536012
-36.8516689959999,174.769579832
-36.853762371,174.758654591
-36.854624131,174.761891955
-36.858778189,174.750087342
-36.854117225,174.765276389
-36.853892764,174.765524583
-36.8537854579999,174.765800583
-36.8614820139999,174.752790956
-36.861879227,174.756972499
-36.8528792069999,174.764525887
-36.860125061,174.748543411
-36.859608473,174.749368555
-36.8553823669999,174.763835858
-36.851601934,174.765794031
-36.8582888019999,174.749197698
-36.865813729,174.775876216
-36.864720495,174.776246791
-36.866002986,174.780289341
-36.865171792,174.773244141
-36.864787,174.774035931
-36.8659855619999,174.776602555
-36.8648855759999,174.778133708
-36.855921597,174.760452474
-36.865455884,174.774254037
-36.86536964,174.773824199
-36.8655659789999,174.774764188
-36.8512365189999,174.765277653
-36.852095602,174.765235356
-36.858278409,174.754281423
-36.850887084,174.764693366
-36.85098536,174.762254556
-36.8521196519999,174.765921496
-36.852167698,174.764827824
-36.854761255,174.767405529
-36.854091124,174.765017662
-36.852385434,174.767115596
-36.855600705,174.764529002
-36.8514848519999,174.762894539
-36.852868034,174.767245336
-36.853584466,174.767844031
-36.8537094829999,174.764792754
-36.851957478,174.766574304
-36.8528072789999,174.765190778
-36.852037917,174.765703571
-36.85152506,174.762814532
-36.851584112,174.761646164
-36.8532827029999,174.760673373
-36.856211053,174.76387821
-36.854664548,174.762096169
-36.8556249069999,174.76064923
-36.85093503,174.764323052
-36.8508980359999,174.764495799
-36.850995665,174.764281263
-36.8543707499999,174.763840277
-36.8552129029999,174.764221263
-36.856282199,174.76419858
-36.856110513,174.763999201
-36.857182382,174.763900096
-36.8518823479999,174.76406699
-36.854697228,174.761696814
-36.8550902659999,174.763837854
-36.8568654009999,174.759386638
-36.8571010869999,174.760108376
-36.8514897049999,174.76118388
-36.8506054169999,174.763148735
-36.853902702,174.762548028
-36.854652721,174.763830072
-36.852688142,174.767458434
-36.8527055009999,174.767533751
-36.852665197,174.767438118
-36.851277576,174.765759788
-36.8508442679999,174.76357714
-36.852845047,174.762579238
-36.853047574,174.761884332
-36.853020182,174.761792946
-36.850685298,174.765810806
-36.850672544,174.765904845
-36.8535775719999,174.764045586
-36.853878728,174.764379809
-36.853928158,174.764236859
-36.8517408079999,174.764137567
-36.856061606,174.764756675
-36.8560610339999,174.764564286
-36.8561312959999,174.764438643
-36.8521562939999,174.763945873
-36.857473972,174.760523138
-36.8574790119999,174.760316824
-36.8572727929999,174.760568568
-36.8571309939999,174.7597501
-36.85140175,174.761127683
-36.851373456,174.761226522
-36.850835659,174.764296898
-36.8551539429999,174.763940295
-36.8512794169999,174.765443084
-36.8514015719999,174.765207193
-36.8513606029999,174.76521521
-36.8513006819999,174.765387091
-36.855646442,174.754967682
-36.851172681,174.760374069
-36.866072862,174.744860866
-36.866064332,174.744846204
-36.86577484,174.744691544
-36.854336439,174.777548796
-36.8556072489999,174.768356668
-36.85858107,174.780420944
-36.855761957,174.770826805
-36.857338285,174.768720089
-36.8580038279999,174.768245608
-36.856418096,174.76962895
-36.857057482,174.769464824
-36.851526743,174.771288876
-36.851772878,174.771153797
-36.852952229,174.778769946
-36.8531198379999,174.778329917
-36.851830381,174.766826498
-36.851431518,174.76683189
-36.8603658609999,174.747191736
-36.86045897,174.747279783
-36.8634419599999,174.761832608
-36.8634099569999,174.761893262
-36.8589989779999,174.773859844
-36.858823275,174.773856798
-36.8535303419999,174.770433194
-36.855928365,174.766959825
-36.858210576,174.768116813
-36.8581002879999,174.768284819
-36.851863344,174.771208823
-36.8536312849999,174.776988672
-36.85222963,174.778505965
-36.8537551599999,174.778545192
-36.853957862,174.778488861
-36.8541587879999,174.772011849
-36.866296297,174.758639198
-36.859519199,174.761026371
-36.857527235,174.761755631
-36.8574537929999,174.76170542
-36.8569611139999,174.761926162
-36.8565590439999,174.76210031
-36.862981578,174.771854892
-36.860733216,174.777363408
-36.8548510799999,174.76576786
-36.862217045,174.776188015
-36.862970267,174.775833461
-36.8631241489999,174.778326977
-36.863215436,174.777751838
-36.8616060649999,174.779362181
-36.860383677,174.778272274
-36.8638718409999,174.756114152
-36.8514889259999,174.765096832
-36.859608486,174.768525386
-36.859502939,174.768618476
-36.8593595259999,174.768542914
-36.858965117,174.768772076
-36.8615043299999,174.7667963
-36.864419411,174.75921767
-36.8655133619999,174.75993413
-36.8657104929999,174.759675315
-36.865873559,174.759268125
-36.864166348,174.760351898
-36.864585054,174.756736613
-36.8648049179999,174.756448645
-36.865077132,174.756738683
-36.8663582849999,174.749970611
-36.857758271,174.766120217
-36.858899246,174.760031524
-36.859060013,174.759270551
-36.8595310659999,174.760431543
-36.8593822449999,174.758069228
-36.8636459049999,174.762590018
-36.8583830809999,174.756984285
-36.8582795519999,174.757218652
-36.8531658639999,174.756518176
-36.857152151,174.758682074
-36.857228493,174.758863136
-36.862107715,174.763037683
-36.8619903229999,174.78001206
-36.858241517,174.779578528
-36.8587517349999,174.780072883
-36.8551522559999,174.770480513
-36.856786794,174.770150592
-36.857710996,174.768460641
-36.858336342,174.759024451
-36.858335718,174.758991121
-36.8565306419999,174.76933318
-36.853231824,174.774267299
-36.8516096449999,174.771488421
-36.851828788,174.771151011
-36.854540594,174.772052515
-36.8634400179999,174.763911517
-36.858171295,174.779730072
-36.85816255,174.779784526
-36.8587376839999,174.779970262
-36.858714032,174.780020867
-36.857708509,174.77969094
-36.858084913,174.761364146
-36.8535561859999,174.773963036
-36.854971873,174.771627725
-36.851706075,174.771288295
-36.852124615,174.771582254
-36.8522313569999,174.771409913
-36.8511728949999,174.771775858
-36.856927818,174.769505845
-36.85700309,174.769346752
-36.855423655,174.768261383
-36.853067923,174.776799347
-36.8532181049999,174.776886524
-36.863534218,174.761658851
-36.8616617019999,174.762620997
-36.861955526,174.762938752
-36.862218356,174.762615015
-36.862035159,174.762935868
-36.8603725299999,174.766694229
-36.860258296,174.766498097
-36.859147891,174.761197219
-36.852515662,174.771117997
-36.853694665,174.770442075
-36.863487538,174.766944473
-36.8579553019999,174.768370103
-36.855853434,174.767915166
-36.851563637,174.772313415
-36.851258472,174.776028138
-36.853461035,174.777092475
-36.853307273,174.776792964
-36.853697747,174.778834638
-36.853795565,174.778410556
-36.853931092,174.778501361
-36.861194524,174.765199569
-36.8591146919999,174.767530334
-36.854398069,174.77206893
-36.859116156,174.767577074
-36.856285866,174.778662661
-36.854982455,174.747191252
-36.855560969,174.755161902
-36.858221322,174.761317709
-36.858400248,174.758074602
-36.863934668,174.756156565
-36.858186783,174.748328813
-36.858202846,174.748106803
-36.8582261289999,174.747851102
-36.858256764,174.747376985
-36.858292364,174.746874613
-36.8601414899999,174.745464899
-36.8604221369999,174.745023877
-36.860708066,174.744545657
-36.86076164,174.744510208
-36.865573685,174.750903282
-36.85249964,174.763750306
-36.8566204269999,174.779288622
-36.856760498,174.778956862
-36.856188328,174.779175338
-36.8571243819999,174.76562411
-36.857133435,174.765610768
-36.855312993,174.743443973
-36.854640785,174.758438755
-36.856479699,174.758725313
-36.856795195,174.769876115
-36.855087759,174.771022661
-36.853111815,174.770612857
-36.853435175,174.770527371
-36.861147804,174.752972561
-36.861079559,174.753041764
-36.8607497739999,174.752889694
-36.860712134,174.752865667
-36.865807498,174.776129389
-36.865770536,174.775941628
-36.8509098339999,174.758680117
-36.85487699,174.778620975
-36.864723598,174.757252309
-36.855466884,174.766083725
-36.8528092939999,174.764381892
-36.8510153729999,174.760466918
-36.852229633,174.773531459
-36.852796514,174.773498174
-36.8510974389999,174.763068337
-36.8562965579999,174.763313357
-36.8532682119999,174.777945201
-36.8633336,174.761855983
-36.863553424,174.761773979
-36.8624431699999,174.762465931
-36.863296227,174.763288796
-36.861658021,174.762845238
-36.8615832419999,174.762936587
-36.8597324789999,174.775422416
-36.8603868229999,174.777324878
-36.855377371,174.762428214
-36.855382779,174.762455596
-36.856726813,174.762690734
-36.857621486,174.762091486
-36.8554447,174.76259256
-36.854844989,174.762854305
-36.8638744629999,174.743365821
-36.864409692,174.743878148
-36.857936509,174.765868354
-36.8573405499999,174.770982392
-36.861236709,174.777155984
-36.8589465919999,174.760561805
-36.858904195,174.759829085
-36.8594172159999,174.758364044
-36.863714231,174.762989403
-36.8583011819999,174.756949453
-36.858522858,174.756617141
-36.858564526,174.760901913
-36.858602511,174.757371101
-36.8576913909999,174.76557411
-36.8653858439999,174.760261232
-36.865528093,174.760095777
-36.859298587,174.759440715
-36.859207445,174.75950233
-36.8577839819999,174.757790128
-36.863461571,174.76218005
-36.8629712009999,174.76230429
-36.863562838,174.762489304
-36.863061143,174.766154261
-36.850758758,174.752758279
-36.853570807,174.752988397
-36.859212178,174.757506949
-36.8582182929999,174.756442169
-36.8585033209999,174.759064814
-36.865499735,174.750951731
-36.8566650389999,174.779174805
-36.85713284,174.779178975
-36.8562473279999,174.779030822
-36.856081694,174.779452772
-36.856632572,174.779485552
-36.856596523,174.779610243
-36.8564468229999,174.778822284
-36.8563551619999,174.778800414
-36.853142635,174.770667705
-36.8534445349999,174.770631913
-36.855487491,174.770581331
-36.854988985,174.771938616
-36.8534515429999,174.770709593
-36.853933116,174.770774741
-36.854142543,174.770798831
-36.8548727039999,174.770918121
-36.85461416,174.766400098
-36.854826233,174.765820836
-36.860225891,174.774576142
-36.861673396,174.776498362
-36.862218672,174.778417845
-36.854299564,174.777527661
-36.8547195469999,174.778528101
-36.866258299,174.750037639
-36.86513954,174.758323693
-36.865108973,174.758329983
-36.863052996,174.771731742
-36.853690016,174.765005579
-36.852957104,174.765957957
-36.8529576289999,174.76590139
-36.85465254,174.766504935
-36.8549109579999,174.76573316
-36.852916448,174.764304884
-36.855235557,174.761850903
-36.852476386,174.773778162
-36.850945743,174.775077174
-36.852275306,174.773792108
-36.8562792829999,174.752337923
-36.8547482079999,174.767267692
-36.8541746999999,174.762227451
-36.854682864,174.766786663
-36.8563863439999,174.763473893
-36.855966832,174.760825982
-36.8554234069999,174.748244894
-36.853609154,174.778310613
-36.8533670969999,174.778123824
-36.863902131,174.776559127
-36.8579921049999,174.756556716
-36.8541345679999,174.764379066
-36.850675478,174.765540933
-36.850920495,174.767253686
-36.8591105859999,174.754974297
-36.86060843,174.768108339
-36.859832362,174.768220076
-36.8596514989999,174.768491378
-36.858969482,174.769020853
-36.8587772889999,174.769432402
-36.857980255,174.769929534
-36.860895311,174.766430932
-36.8641099779999,174.757686854
-36.864440013,174.759170522
-36.8659209749999,174.758510141
-36.864196589,174.759954012
-36.861638732,174.745332224
-36.8617324159999,174.745390675
-36.8615088679999,174.748043374
-36.860257889,174.748510643
-36.8601235249999,174.74531751
-36.8609888989999,174.745663526
-36.860298206,174.748227549
-36.861526808,174.749747865
-36.864473513,174.745786104
-36.862999246,174.747933906
-36.861556648,174.748285518
-36.860834069,174.745916922
-36.8617137209999,174.746194325
-36.860888405,174.750536829
-36.860827802,174.747609902
-36.8605272039999,174.747191105
-36.861082836,174.747860424
-36.8610782919999,174.749192506
-36.8600865779999,174.748503506
-36.8639793789999,174.760036088
-36.8653602799999,174.757147792
-36.8656468039999,174.757367641
-36.863717966,174.757436396
-36.861589872,174.743076441
-36.861523174,174.744265968
-36.8611231309999,174.743958966
-36.8613398169999,174.742807439
-36.859772028,174.745117828
-36.859389703,174.744929508
-36.862669346,174.762063623
-36.8634108429999,174.763920756
-36.863182315,174.76330495
-36.861761757,174.763009852
-36.8594706879999,174.751245805
-36.860229487,174.75078889
-36.859829142,174.752022201
-36.85972455,174.751628097
-36.85136447,174.746225108
-36.8601730579999,174.778025023
-36.860198714,174.777325768
-36.856996786,174.758472309
-36.8582992249999,174.758485576
-36.858110493,174.758551326
-36.8631412519999,174.763543609
-36.862722439,174.763668094
-36.86224185,174.763294388
-36.8620160909999,174.763075908
-36.8544104429999,174.762877774
-36.856577102,174.762192518
-36.857575713,174.761926341
-36.855811521,174.762434342
-36.8553843939999,174.762614913
-36.854530481,174.763004768
-36.863599849,174.74311055
-36.864040867,174.743524815
-36.860394433,174.777099048
-36.8604797099999,174.775826134
-36.859334992,174.749942503
-36.8589292409999,174.750581094
-36.8591063069999,174.748835496
-36.859081536,174.761059657
-36.860185526,174.777555818
-36.8576633709999,174.746723898
-36.8579242599999,174.746842205
-36.858630755,174.746960447
-36.859347343,174.74612309
-36.8595875309999,174.746350122
-36.8601345349999,174.745476847
-36.860769579,174.744499315
-36.8548307189999,174.749171234
-36.859328924,174.747533417
-36.8550732649999,174.748845443
-36.8550451909999,174.748048136
-36.855085464,174.747767528
-36.8566154389999,174.761900308
-36.856909684,174.761770631
-36.856527902,174.761874078
-36.8564686519999,174.761656996
-36.8544491129999,174.762937755
-36.854430679,174.762924274
-36.863655649,174.743027044
-36.8633334629999,174.743528726
-36.8603004669999,174.774418028
-36.8539311759999,174.766414847
-36.857181935,174.771363269
-36.8626467029999,174.778848276
-36.85391651,174.766828777
-36.854753635,174.766025689
-36.854836722,174.765824727
-36.860012608,174.775149648
-36.8609462109999,174.776503252
-36.8617706319999,174.776838641
-36.861097457,174.780560456
-36.853717106,174.763214963
-36.8610880529999,174.771742651
-36.8513120389999,174.762969851
-36.859517141,174.774390183
-36.85979341,174.77484809
-36.856604233,174.758743399
-36.850768725,174.75724225
-36.8506516959999,174.767895702
-36.86051685,174.767791823
-36.859871733,174.768199209
-36.859797591,174.768355468
-36.858917516,174.76912765
-36.8585817819999,174.769842517
-36.8512948499999,174.762914011
-36.8506964329999,174.76572857
-36.864238873,174.776275451
-36.86411072,174.77633453
-36.861251828,174.767034633
-36.863788939,174.757785367
-36.864223673,174.758118776
-36.864917079,174.758670807
-36.865045541,174.759179645
-36.863996597,174.760024862
-36.8640482759999,174.760362913
-36.865283184,174.756952222
-36.8653213549999,174.757169125
-36.850802818,174.765958536
-36.851903878,174.766560037
-36.860334598,174.767841566
-36.860335267,174.767866483
-36.860014172,174.767978745
-36.8598723499999,174.768052627
-36.8583337379999,174.770344719
-36.858140184,174.770418279
-36.8581622459999,174.770375886
-36.8579648799999,174.770161878
-36.858083123,174.769944055
-36.864554168,174.759804054
-36.8648010759999,174.759719252
-36.864392891,174.759860858
-36.8642131469999,174.759922689
-36.8628816789999,174.75660472
-36.863892538,174.756185949
-36.863814137,174.756232899
-36.863638669,174.75633646
-36.8572221479999,174.758289049
-36.857067822,174.758504398
-36.8581204709999,174.758410256
-36.856886049,174.757196363
-36.857119112,174.756730314
-36.86154299,174.753275819
-36.860657096,174.752984815
-36.860377441,174.754194379
-36.8654412499999,174.776240991
-36.8578827379999,174.746746602
-36.858142518,174.746861069
-36.858996454,174.745935999
-36.8600268719999,174.745358241
-36.8592007089999,174.746973284
-36.8572040769999,174.747016018
-36.857225303,174.746886226
-36.857391546,174.746745516
-36.857454471,174.746794437
-36.8600811109999,174.745409198
-36.8585352169999,174.748025817
-36.858702051,174.747760733
-36.858861357,174.747515089
-36.8556108029999,174.748045394
-36.8552727869999,174.748322957
-36.855085598,174.74822289
-36.855125485,174.748098507
-36.859828748,174.74597273
-36.8555209199999,174.748295139
-36.8549853499999,174.748814674
-36.8551079659999,174.747797034
-36.853085188,174.763494944
-36.8567483589999,174.769765002
-36.8657300359999,174.776152966
-36.851378788,174.760007474
-36.8509557629999,174.760278658
-36.8643569069999,174.750282677
-36.8631582749999,174.749335735
-36.863642265,174.748572196
-36.864149863,174.748595201
-36.866046274,174.74565298
-36.866139307,174.748716655
-36.866067046,174.74694877
-36.863090083,174.748757057
-36.8619431729999,174.750841606
-36.8608753189999,174.751551822
-36.8618217489999,174.752495462
-36.8613629669999,174.751985005
-36.8665563489999,174.746455728
-36.865986343,174.742904011
-36.865840109,174.743338244
-36.859812317,174.750378345
-36.860067084,174.749128554
-36.860025607,174.750563209
-36.860621121,174.746511738
-36.8595434229999,174.748527451
-36.8605248809999,174.748669158
-36.8614024039999,174.747939732
-36.861044326,174.745580802
-36.8612621409999,174.745637899
-36.862381382,174.749231878
-36.8607780949999,174.747496705
-36.860294756,174.749740566
-36.860021156,174.748199231
-36.861845419,174.748567296
-36.860446049,174.749505596
-36.859588725,174.749301855
-36.8613442069999,174.744601313
-36.8634516229999,174.744280997
-36.86131555,174.745004723
-36.8614287419999,174.742433141
-36.861173188,174.743492161
-36.861456064,174.744158612
-36.8568611489999,174.744782775
-36.853172167,174.744934804
-36.859911079,174.750952885
-36.8597689219999,174.75190178
-36.859570307,174.751398515
-36.858801711,174.74853482
-36.857791456,174.748390484
-36.8564139119999,174.746546175
-36.859358954,174.748823718
-36.861279499,174.745678943
-36.8616090519999,174.746041244
-36.860406354,174.749877428
-36.860767665,174.746219436
-36.860308908,174.748262032
-36.860752604,174.746805569
-36.860732433,174.746693904
-36.8597038739999,174.748515247
-36.859557626,174.747746028
-36.862159618,174.749499393
-36.861016219,174.746806512
-36.864312126,174.746136486
-36.861340814,174.745854123
-36.8616167979999,174.74612996
-36.862552222,174.748440368
-36.8612492889999,174.745768249
-36.860392523,174.744601288
-36.8615865519999,174.742787866
-36.862682317,174.744482886
-36.8614495209999,174.742463278
-36.8597468849999,174.75209179
-36.85978209,174.752143604
-36.860418244,174.751051987
-36.858596534,174.749734254
-36.859100397,174.747315426
-36.863130086,174.748644857
-36.86449993,174.748194511
-36.865969094,174.746085812
-36.864691665,174.749779474
-36.864474066,174.750073294
-36.8641065529999,174.749993768
-36.864027442,174.74990405
-36.859998764,174.750551313
-36.859751581,174.749335475
-36.860544058,174.747770863
-36.861981407,174.748739549
-36.860181223,174.748354029
-36.8602993599999,174.748438224
-36.860195887,174.749243979
-36.861252652,174.748003244
-36.860998062,174.745588046
-36.8608851279999,174.746637867
-36.861184758,174.745425521
-36.861952537,174.751905639
-36.8640613439999,174.751060936
-36.859999424,174.749623259
-36.8602462379999,174.749819423
-36.8626473429999,174.747963593
-36.86164753,174.746085983
-36.860706132,174.746101791
-36.8593837889999,174.749923773
-36.860089202,174.745010254
-36.8635400209999,174.744365112
-36.8614586899999,174.743698797
-36.8624086529999,174.751395391
-36.856921438,174.743743679
-36.8604790959999,174.751684188
-36.8597479379999,174.751614334
-36.860118261,174.75212801
-36.859130845,174.750036376
-36.8576300289999,174.747982285
-36.8587591319999,174.747863909
-36.8591101389999,174.75002385
-36.859216917,174.74738825
-36.866611381,174.748345962
-36.866647508,174.745892069
-36.865541618,174.746698355
-36.8637884309999,174.748464476
-36.863818938,174.750108426
-36.864480151,174.749460545
-36.8661225769999,174.745385086
-36.866076854,174.74583379
-36.86452365,174.750480497
-36.862884532,174.750729052
-36.863846656,174.750801768
-36.864374939,174.748351204
-36.8639318359999,174.748909931
-36.863723298,174.7491733
-36.8638841109999,174.750597423
-36.8506580869999,174.752533849
-36.862136326,174.752857551
-36.862110533,174.752951512
-36.859761455,174.752881121
-36.861964219,174.750816789
-36.861928797,174.753123668
-36.8665337739999,174.74562065
-36.866218789,174.746553269
-36.8662931649999,174.746353235
-36.866662251,174.746170744
-36.8516173259999,174.752650175
-36.8513254769999,174.751619076
-36.864472602,174.748160942
-36.850675209,174.751438692
-36.8524204469999,174.751235455
-36.862206645,174.749770795
-36.8637822599999,174.75077131
-36.865895125,174.746387943
-36.864546713,174.749979339
-36.8623855189999,174.750263703
-36.8640747489999,174.749954376
-36.863578059,174.749352237
-36.8508907629999,174.754678412
-36.851262633,174.752773656
-36.863445618,174.751581733
-36.8619915579999,174.751883857
-36.861936608,174.751915218
-36.8624255509999,174.751288026
-36.866735585,174.745979321
-36.866537696,174.742658685
-36.850685112,174.752338796
-36.851266328,174.751373267
-36.850856259,174.753027009
-36.8514702109999,174.751914688
-36.852805535,174.751363992
-36.852643241,174.751372632
-36.8527013029999,174.751232161
-36.853661675,174.752360838
-36.853756404,174.752069481
-36.8537695009999,174.752259412
-36.853839331,174.75218854
-36.854983997,174.752204419
-36.8550762469999,174.752944291
-36.8552501199999,174.752834043
-36.857555507,174.754375063
-36.857578685,174.754285147
-36.855124992,174.754602014
-36.8548940659999,174.754333762
-36.854636365,174.754274329
-36.8546089079999,174.75427009
-36.853221573,174.754052962
-36.8563415049999,174.752101938
-36.8582489679999,174.752452223
-36.8525785859999,174.754521949
-36.856159143,174.752197337
-36.8553325939999,174.753386446
-36.8572100719999,174.75228757
-36.8556214669999,174.752475568
-36.8581412469999,174.752392625
-36.854309143,174.754975237
-36.858683669,174.753653244
-36.854518797,174.753169601
-36.853900268,174.753555969
-36.8566558109999,174.755026064
-36.8565908419999,174.755185667
-36.8576824629999,174.753894913
-36.85477536,174.754289465
-36.854345673,174.754850436
-36.858505409,174.75146565
-36.857895927,174.75300832
-36.858582504,174.751128098
-36.8546133369999,174.754330442
-36.8553952729999,174.755067364
-36.855447188,174.755106344
-36.8553128779999,174.755211222
-36.854830458,174.755516738
-36.8547104739999,174.755372275
-36.8544415379999,174.755123065
-36.854512858,174.755204461
-36.854554933,174.753246548
-36.854044351,174.752160481
-36.853380729,174.752407708
-36.8570463799999,174.75011375
-36.8544859159999,174.749441475
-36.8663823269999,174.751272217
-36.8661906459999,174.75103933
-36.8515384899999,174.74946926
-36.850757044,174.747227439
-36.850930975,174.750430765
-36.851079769,174.746115005
-36.851742358,174.746779021
-36.851125015,174.748810875
-36.850989307,174.746508142
-36.8507828369999,174.750486959
-36.8516589779999,174.74952713
-36.851455512,174.752135995
-36.85068876,174.751486409
-36.8520449989999,174.752196177
-36.85245098,174.753743608
-36.851902223,174.753984431
-36.852224924,174.753354018
-36.8508234999999,174.751960968
-36.851206996,174.751131918
-36.8519997239999,174.755574843
-36.851397697,174.755088407
-36.851964118,174.753042742
-36.8519745639999,174.753100573
-36.8513303359999,174.75207504
-36.8507633409999,174.750617681
-36.851954226,174.751050593
-36.850772085,174.752811833
-36.85144093,174.75179402
-36.851336245,174.751408886
-36.852444373,174.752473829
-36.853427434,174.752354944
-36.8538684179999,174.753526674
-36.855733557,174.753509121
-36.855353205,174.752945617
-36.8553042779999,174.752748258
-36.8575258729999,174.751479393
-36.858200073,174.754889452
-36.857948558,174.753031796
-36.858144943,174.752444966
-36.8586391859999,174.751122637
-36.855063136,174.754373124
-36.8543195739999,174.754224334
-36.854396584,174.754335853
-36.854906071,174.755756779
-36.855031992,174.75495859
-36.852750326,174.752532996
-36.85692217,174.754968536
-36.8575671359999,174.75187151
-36.857249162,174.751746726
-36.853537611,174.753580048
-36.8529148599999,174.754402302
-36.857634568,174.754397146
-36.8527866119999,174.751363771
-36.853197698,174.752206978
-36.8525536299999,174.752982456
-36.8547495829999,174.751488032
-36.855332962,174.751686864
-36.8576419569999,174.75403974
-36.852591262,174.751141377
-36.853169027,174.752955711
-36.853525943,174.753211638
-36.853480551,174.753078625
-36.856220794,174.755108742
-36.855254751,174.755108075
-36.8551469499999,174.755459678
-36.854701991,174.755783618
-36.854731105,174.753630353
-36.855042929,174.752089605
-36.8549571579999,174.753046667
-36.858066978,174.754869114
-36.854983752,174.754413695
-36.855434573,174.755144673
-36.857908251,174.750291903
-36.852939229,174.746267894
-36.8521216299999,174.751870589
-36.8521536,174.753268891
-36.8507025439999,174.752462032
-36.852434511,174.752516354
-36.852452268,174.753689133
-36.851523824,174.752107231
-36.851776323,174.752003227
-36.8511440999999,174.750887975
-36.8524938809999,174.750596011
-36.850814611,174.751929667
-36.850815095,174.752407799
-36.8519005329999,174.751622063
-36.851785739,174.751152904
-36.8543422939999,174.752794178
-36.854311437,174.751643133
-36.854494487,174.75364409
-36.854553433,174.753700171
-36.858128028,174.750850056
-36.8515437039999,174.752470334
-36.851308936,174.750751569
-36.8509340649999,174.75290556
-36.851616548,174.755263537
-36.8520459219999,174.752336335
-36.8587933589999,174.753948143
-36.8586999729999,174.753514105
-36.857475805,174.754684207
-36.85817564,174.752372265
-36.858271611,174.752132228
-36.858399262,174.752110181
-36.851005314,174.750863432
-36.8549283749999,174.754778932
-36.85496697,174.754831683
-36.8548699299999,174.755669356
-36.854444722,174.756051857
-36.8513925729999,174.75162495
-36.851701711,174.751699367
-36.8579126239999,174.753048785
-36.8582995259999,174.75490465
-36.8570231579999,174.755016512
-36.854532842,174.756179409
-36.855413084,174.755368567
-36.855923038,174.755927893
-36.852356163,174.752155546
-36.8536286299999,174.752360012
-36.8533496169999,174.753615892
-36.853795867,174.753174764
-36.8577028359999,174.754247347
-36.8530149489999,174.75136655
-36.852954327,174.754182338
-36.8530108429999,174.755127459
-36.852720222,174.75361953
-36.858097441,174.750891208
-36.8585889409999,174.751251484
-36.85869808,174.754271727
-36.85317099,174.752768148
