"Y","X"
-36.851704539,174.748538992
-36.851935081,174.748239435
-36.8518280819999,174.748270343
-36.852375846,174.747912822
-36.852259416,174.747957148
-36.852156398,174.747847423
-36.852404533,174.747714823
-36.8523396489999,174.747660866
-36.852635869,174.74726499
-36.8526005639999,174.747476513
-36.85243811,174.747336204
-36.8526007639999,174.747017654
-36.852880843,174.74660516
-36.8529476849999,174.746657426
-36.852940753,174.746812619
-36.853006185,174.746230539
-36.853048981,174.746458531
-36.8533098839999,174.746088208
-36.8531298,174.746122764
-36.853346393,174.745892066
-36.853298729,174.745792458
-36.850760141,174.749900114
-36.8507131279999,174.749821294
-36.8509792309999,174.749727061
-36.851025127,174.749557774
-36.850976622,174.749483074
-36.8512438349999,174.749378182
-36.8512740369999,174.749238211
-36.8512231999999,174.749159897
-36.856674367,174.757979007
-36.862056407,174.768418456
-36.8620472219999,174.768421922
-36.8652761929999,174.769104376
-36.865260828,174.76900862
-36.8517862849999,174.749483114
-36.8641433449999,174.752117054
-36.864154153,174.752104937
-36.8641486409999,174.75211076
-36.865973864,174.74943449
-36.8659785469999,174.749427672
-36.8608878269999,174.755432805
-36.8649876499999,174.751148109
-36.8584784,174.755533666
-36.8599905149999,174.753057655
-36.8646000099999,174.763990207
-36.864193827,174.760979857
-36.863027997,174.75989228
-36.863522135,174.756454813
-36.8608429939999,174.758357722
-36.860730299,174.758252617
-36.862875029,174.749728043
-36.862833372,174.749679428
-36.862874634,174.749581205
-36.8589933279999,174.758395036
-36.858655824,174.754420502
-36.8586715079999,174.753785445
-36.858581334,174.753675369
-36.859630339,174.754070135
-36.859697474,174.75411658
-36.859667987,174.753844506
-36.859624244,174.753972913
-36.866069027,174.743228325
-36.8656687989999,174.750448952
-36.8659762079999,174.749431
-36.8653305239999,174.750100207
-36.8654507319999,174.750730689
-36.865102271,174.750296232
-36.865004185,174.750398171
-36.860208798,174.755721456
-36.859920995,174.75768196
-36.860127798,174.75747806
-36.8595164709999,174.758471555
-36.858963124,174.761661324
-36.860126307,174.760943842
-36.8606931809999,174.757802207
-36.8605076379999,174.758005272
-36.859877394,174.758065047
-36.860504121,174.756527393
-36.860222065,174.756517546
-36.8598666999999,174.756650385
-36.862579855,174.753090753
-36.863663232,174.752303154
-36.864305359,174.751263437
-36.8634801119999,174.752169234
-36.8637410169999,174.752569421
-36.86392304,174.752012048
-36.863882796,174.751707147
-36.861799607,174.754011505
-36.862510226,174.753837534
-36.862475924,174.75377027
-36.8624222619999,174.753698648
-36.86231838,174.753533028
-36.8622153749999,174.753653168
-36.861601955,174.755144999
-36.8597488689999,174.759686935
-36.860084065,174.758512011
-36.859831057,174.758465787
-36.860147933,174.758816751
-36.8603011929999,174.758841076
-36.860020472,174.759150066
-36.859925486,174.759245056
-36.859817489,174.759244854
-36.859788903,174.760335188
-36.8601190379999,174.760202797
-36.859958762,174.759518133
-36.859570101,174.759974992
-36.860667833,174.762405842
-36.866446191,174.748865712
-36.8520808009999,174.754149612
-36.851898037,174.754001088
-36.863786026,174.755724283
-36.860678559,174.767484633
-36.8606502169999,174.767869853
-36.861033004,174.769049867
-36.8608842469999,174.768873386
-36.8638956889999,174.771064409
-36.8625847119999,174.76942462
-36.862546465,174.769475946
-36.862542979,174.769485228
-36.8625332949999,174.76953024
-36.864214373,174.752631614
-36.8641688619999,174.752598265
-36.864892757,174.768217031
-36.864926968,174.768341218
-36.864774955,174.768259181
-36.8647097149999,174.768403507
-36.8507372079999,174.756947254
-36.8652621049999,174.776967492
-36.865494854,174.777283034
-36.865290457,174.777404068
-36.8653086219999,174.777491202
-36.8651732449999,174.77648442
-36.8653881239999,174.777503028
-36.865008078,174.775112154
-36.864763481,174.774575983
-36.865136671,174.77662772
-36.864913983,174.774653194
-36.865325565,174.776617512
-36.8654781829999,174.777465853
-36.8650355409999,174.775880077
-36.8651548729999,174.775814075
-36.8588284539999,174.749772277
-36.859188976,174.749136651
-36.8590877899999,174.750358549
-36.8592155379999,174.750332188
-36.859271738,174.750207793
-36.859313433,174.749003204
-36.859026167,174.750270886
-36.8595583489999,174.749418203
-36.858761478,174.749662507
-36.858005444,174.768918062
-36.8573730099999,174.769230332
-36.857416746,174.769350012
-36.8594324119999,174.76775771
-36.859028106,174.768136945
-36.856147392,174.770142343
-36.856924459,174.769398668
-36.8557370889999,174.770716338
-36.860108451,174.745332944
-36.860073115,174.745509303
-36.8600890069999,174.745530698
-36.8600603639999,174.745407221
-36.8595904119999,174.772254043
-36.859722943,174.772372638
-36.8596271009999,174.772332287
-36.85348141,174.762867069
-36.8534631859999,174.76280537
-36.857221211,174.779826505
-36.8572791879999,174.779698199
-36.852260819,174.77343459
-36.8560223539999,174.748347519
-36.8557860779999,174.748361989
-36.855994897,174.748418679
-36.855702858,174.748474051
-36.8554004329999,174.74825506
-36.851654308,174.776911305
-36.862719942,174.753219512
-36.8521604169999,174.765636052
-36.8648232529999,174.754743068
-36.854388382,174.743546426
-36.8636612299999,174.755162063
-36.854990549,174.746017554
-36.865275261,174.767201359
-36.855501863,174.754355644
-36.864904483,174.749590749
-36.85756141,174.77277856
-36.857793635,174.7601971
-36.85266473,174.762479033
-36.860856558,174.75253863
-36.8523431739999,174.751269901
-36.861227511,174.758179733
-36.863425806,174.768195825
-36.8511766399999,174.771390171
-36.865675661,174.768308138
-36.8632717999999,174.763266446
-36.8655630549999,174.778325409
-36.852489497,174.774010881
-36.8651902299999,174.749908475
-36.8597475989999,174.775073847
-36.855894463,174.757918904
-36.851018928,174.775401017
-36.855243102,174.752805824
-36.8653398289999,174.780033602
-36.8538955829999,174.755328527
-36.851791138,174.764922666
-36.8563100119999,174.747241851
-36.863308021,174.755656683
-36.865581919,174.752945597
-36.858113712,174.748090056
-36.8606417669999,174.744641814
-36.8575599719999,174.775093179
-36.858439673,174.743595423
-36.857808935,174.766123853
-36.861633667,174.770385352
-36.8557702689999,174.779665282
-36.852823761,174.750466874
-36.852339249,174.767421045
-36.8532564819999,174.767940089
-36.860178232,174.765869373
-36.858543412,174.754756101
-36.864495226,174.77414888
-36.8656105269999,174.776860878
-36.8521830989999,174.751694315
-36.8509232399999,174.748655835
-36.8576738199999,174.765152081
-36.850724618,174.751489403
-36.857681734,174.753857467
-36.851384491,174.762001123
-36.8600551599999,174.766176054
-36.864967661,174.758718991
-36.852974106,174.774436461
-36.8590917229999,174.773592466
-36.8509207989999,174.776788208
-36.8540337329999,174.767462661
-36.859511959,174.746398653
-36.8551941179999,174.765035028
-36.8521820999999,174.771556663
-36.8658918209999,174.779783155
-36.866135163,174.760549075
-36.8587758699999,174.754473788
-36.865258835,174.751190342
-36.8617605909999,174.757906565
-36.862600694,174.744850003
-36.863817675,174.779984914
-36.8523823159999,174.776419055
-36.850865664,174.754776199
-36.8551366099999,174.754626725
-36.8657001719999,174.754522786
-36.851828725,174.763981866
-36.8522487339999,174.764947036
-36.8541136179999,174.75860573
-36.859487875,174.765342705
-36.857992979,174.761566421
-36.8573132189999,174.758904109
-36.852809238,174.754250335
-36.865473406,174.746736003
-36.8556417419999,174.762337372
-36.8574256219999,174.746643021
-36.857776749,174.75897881
-36.856867579,174.763036858
-36.8514749249999,174.74757168
-36.862751037,174.764279617
-36.8576697409999,174.757580354
-36.853717032,174.756957626
-36.855843926,174.779050491
-36.865638288,174.776849442
-36.864243011,174.76159491
-36.858549404,174.751097504
-36.864949484,174.74952851
-36.8644397219999,174.754885416
-36.8535978359999,174.754189781
-36.8543123109999,174.74441311
-36.861301542,174.758152978
-36.864061428,174.77052127
-36.86078509,174.758901981
-36.850750158,174.752605827
-36.866152445,174.754812679
-36.8620552099999,174.75602053
-36.857059228,174.756892401
-36.850684018,174.767851345
-36.850558131,174.767721462
-36.8544580679999,174.748356375
-36.8571722149999,174.773774852
-36.8617542819999,174.750735533
-36.851913134,174.758117278
-36.8529246059999,174.75083347
-36.8522812099999,174.775249936
-36.851040821,174.762221517
-36.8544312459999,174.779704907
-36.8598957409999,174.755258488
-36.860355768,174.766751983
-36.860485458,174.763070877
-36.8638861279999,174.777908895
-36.86538726,174.744203443
-36.8648625169999,174.77508153
-36.8637353459999,174.750752062
-36.866505278,174.752528144
-36.851362025,174.746603527
-36.858284606,174.755600976
-36.8624868269999,174.778603903
-36.861514325,174.765758593
-36.8630635819999,174.757464361
-36.861886058,174.76555299
-36.8511601829999,174.750319013
-36.8532522899999,174.752586321
-36.8617819569999,174.764219117
-36.856175822,174.770787876
-36.85191995,174.762693502
-36.855540108,174.75131441
-36.851868372,174.766563549
-36.8605640019999,174.779486899
-36.85506652,174.752762743
-36.865427215,174.746523279
-36.855659879,174.765301208
-36.8633535609999,174.763223449
-36.8554312529999,174.765063891
-36.8537412649999,174.763374595
-36.853658541,174.764159726
-36.855980664,174.748099252
-36.850839637,174.771806342
-36.854919788,174.752074428
-36.865948062,174.753076187
-36.859399272,174.773396613
-36.86091923,174.74751547
-36.8528619209999,174.748380837
-36.851802447,174.766983528
-36.860052986,174.748273492
-36.860752513,174.767818753
-36.8586457719999,174.742476634
-36.860572852,174.747210585
-36.861927185,174.752000785
-36.853920235,174.755420919
-36.850759199,174.752342626
-36.862811618,174.76081118
-36.854029033,174.752001045
-36.862522026,174.75817211
-36.865826716,174.779891951
-36.8574196119999,174.762506085
-36.866208209,174.76695623
-36.856487274,174.757047028
-36.851538752,174.755062526
-36.8640180369999,174.778716148
-36.8553062889999,174.761876819
-36.866313233,174.751371347
-36.852364005,174.761117195
-36.854139542,174.764420655
-36.862037619,174.755992331
-36.853982919,174.767723718
-36.854461144,174.760958339
-36.858534703,174.774767063
-36.8552401869999,174.755040355
-36.865532295,174.758660665
-36.865427505,174.761085732
-36.8538499119999,174.74774945
-36.8569940479999,174.766807015
-36.864616078,174.757198593
-36.850699392,174.767902328
-36.8531936959999,174.752674897
-36.8504897249999,174.777126617
-36.8633958029999,174.754954305
-36.8597193379999,174.773973862
-36.853161152,174.770487498
-36.8608777549999,174.760951166
-36.852633026,174.761259112
-36.860718968,174.759593518
-36.862221947,174.743230253
-36.8565636449999,174.754536494
-36.852073392,174.765917926
-36.858001507,174.760503951
-36.861592184,174.756299719
-36.852629301,174.752980427
-36.8506743409999,174.755901679
-36.866223947,174.7671185
-36.866091003,174.747043714
-36.854182603,174.779768871
-36.862694932,174.764226476
-36.8639575729999,174.754811585
-36.8657232099999,174.761278426
-36.864052568,174.770490129
-36.862477868,174.75124416
-36.8553797119999,174.762433882
-36.8605533799999,174.748608939
-36.865395588,174.755011016
-36.851228238,174.765422387
-36.8524568989999,174.760663443
-36.855090919,174.761871085
-36.85380778,174.761548993
-36.856325317,174.760409353
-36.865810379,174.770490151
-36.8539055319999,174.761657155
-36.865588131,174.776750406
-36.853364778,174.753235039
-36.860616165,174.752990945
-36.859331179,174.774265746
-36.8552859819999,174.754656458
-36.865283108,174.754658855
-36.8617780009999,174.777108111
-36.8621564929999,174.778416585
-36.862513512,174.751298814
-36.8634180029999,174.750178464
-36.862150276,174.769531934
-36.864643397,174.751915396
-36.8565047829999,174.754657925
-36.8647091199999,174.755271662
-36.85493832,174.761377799
-36.861947878,174.767442477
-36.863521297,174.767926701
-36.8555510099999,174.761300996
-36.857761013,174.75997731
-36.865274084,174.754616573
-36.857682068,174.754061543
-36.86444268,174.776746741
-36.853560294,174.754177749
-36.856237517,174.762271418
-36.860814784,174.766405996
-36.855073927,174.761470632
-36.8538847469999,174.77070418
-36.850805281,174.750266983
-36.860833274,174.767843048
-36.861191424,174.780498794
-36.852889988,174.764340334
-36.8589663929999,174.76102958
-36.865131149,174.759685475
-36.8632385889999,174.771841047
-36.862203172,174.749805716
-36.860297491,174.754453167
-36.8617807749999,174.752520784
-36.853646618,174.76419741
-36.860908896,174.7802786
-36.863638726,174.756299894
-36.86181978,174.757845121
-36.861578628,174.757131038
-36.861332288,174.751887361
-36.8569616249999,174.761741672
-36.8608979799999,174.77942075
-36.854328368,174.771936651
-36.855492134,174.744580534
-36.864805492,174.752034144
-36.864908966,174.758835502
-36.85562865,174.761678491
-36.857745764,174.757899535
-36.861411384,174.743648765
-36.850977282,174.760249284
-36.8614816209999,174.746619439
-36.8546104059999,174.771907747
-36.8612123189999,174.763377403
-36.865149152,174.755847958
-36.862208336,174.743063194
-36.856618101,174.760451799
-36.8641797559999,174.765856125
-36.8524839049999,174.760644726
-36.861643869,174.760488692
-36.859103666,174.7487908
-36.862394477,174.764575329
-36.8636540919999,174.756346725
-36.8561966739999,174.763680779
-36.8624697179999,174.755635888
-36.8666046009999,174.745212555
-36.8581212789999,174.758569546
-36.8640633859999,174.749877588
-36.855041553,174.74361569
-36.857939592,174.777435488
-36.86346352,174.778223681
-36.8530916999999,174.745201112
-36.859160792,174.757647124
-36.855366959,174.779941737
-36.8519602709999,174.742843582
-36.852966066,174.743602807
-36.850627969,174.768123718
-36.8545983239999,174.75431982
-36.8538606229999,174.747721638
-36.857036372,174.756705118
-36.854425286,174.768648001
-36.863433379,174.756445211
-36.85242263,174.760449119
-36.8545938189999,174.766409224
-36.855116451,174.75973685
-36.859076661,174.763339255
-36.8602162449999,174.748536251
-36.8612434469999,174.745121721
-36.851431346,174.751964899
-36.8611241689999,174.762539506
-36.859119429,174.778684582
-36.861465934,174.765730664
-36.8543662509999,174.764432014
-36.85636182,174.767074105
-36.86396574,174.76229643
-36.86095025,174.780210076
-36.8647779089999,174.778925684
-36.8529283,174.754838832
-36.853998342,174.767164688
-36.858305779,174.77821731
-36.8513582859999,174.764146173
-36.860859696,174.763302136
-36.866458242,174.753830393
-36.852278984,174.775515997
-36.8600173949999,174.759525786
-36.852516927,174.77873448
-36.860828012,174.754584372
-36.866488633,174.757223592
-36.86205928,174.768546477
-36.866423733,174.760110362
-36.8556448369999,174.758632659
-36.857519483,174.756918081
-36.8646633709999,174.751923081
-36.8553243009999,174.761853016
-36.8631476859999,174.743965185
-36.866136594,174.761582615
-36.863943674,174.767791325
-36.8577808639999,174.762254727
-36.851320072,174.762991018
-36.85900635,174.7743195
-36.85937612,174.774019541
-36.8648632109999,174.765548508
-36.8577969739999,174.760219339
-36.852011368,174.766605905
-36.851818974,174.766920852
-36.865268865,174.754460947
-36.859573183,174.762800335
-36.8546640509999,174.757949893
-36.861582843,174.745451089
-36.851333519,174.750006595
-36.8540780879999,174.747774086
-36.858612658,174.75355183
-36.851340503,174.743184246
-36.852712101,174.751242563
-36.858268166,174.774505351
-36.8553106799999,174.765758347
-36.8613219759999,174.758043025
-36.8648618829999,174.778071572
-36.8646826739999,174.766585629
-36.852052145,174.750666985
-36.8605761379999,174.75284896
-36.865704992,174.750739224
-36.862240454,174.764202624
-36.850574276,174.779723457
-36.864449403,174.754939323
-36.865236088,174.751162611
-36.855908455,174.766402897
-36.851877042,174.755338327
-36.861285037,174.762782586
-36.8531677299999,174.764733891
-36.865684627,174.761022262
-36.854167037,174.764337241
-36.856947192,174.758045398
-36.864435407,174.754599875
-36.8512742689999,174.765723119
-36.86353023,174.745751774
-36.862707163,174.758865544
-36.8645272159999,174.750449738
-36.8511755709999,174.768469771
-36.8538202089999,174.778446697
-36.8647477,174.753103581
-36.8570511619999,174.744597607
-36.8520749469999,174.761677284
-36.8545062649999,174.748287116
-36.8640689389999,174.75765575
-36.850577201,174.778270387
-36.852617413,174.764090276
-36.8511260179999,174.750619688
-36.860932675,174.758835765
-36.8507345899999,174.766153116
-36.854554553,174.753353894
-36.861367397,174.752671935
-36.852045097,174.767186723
-36.852775982,174.761737019
-36.855049381,174.74626093
-36.865749963,174.750586228
-36.8594387439999,174.772581305
-36.8582993639999,174.742364935
-36.8644060629999,174.743923823
-36.865127569,174.776538938
-36.851736748,174.755565194
-36.854872466,174.762871493
-36.852235193,174.770634695
-36.852948418,174.752522879
-36.862146442,174.767424612
-36.857626108,174.774101448
-36.8569665329999,174.769387195
-36.85964115,174.775111697
-36.8573821959999,174.764800113
-36.86092251,174.761039112
-36.851492102,174.761144992
-36.854603133,174.758684285
-36.865188804,174.766197403
-36.851669205,174.750140346
-36.865098492,174.749830436
-36.851459217,174.752209827
-36.857945344,174.743333233
-36.860557801,174.747195647
-36.856599533,174.748087303
-36.863234447,174.755576497
-36.8662416349999,174.760443089
-36.853214411,174.752791503
-36.854670267,174.746950085
-36.8528399699999,174.757655215
-36.862239839,174.776251191
-36.859365931,174.745016508
-36.8641323269999,174.743476422
-36.863663899,174.757074789
-36.856064647,174.761102543
-36.858647687,174.756672129
-36.863703567,174.77425472
-36.8568252489999,174.744787881
-36.854262578,174.764341921
-36.852897846,174.764320638
-36.860517183,174.747270545
-36.859123611,174.750301345
-36.8517356529999,174.770097866
-36.850826862,174.751913031
-36.8611975809999,174.753645777
-36.8550695919999,174.743671578
-36.861871056,174.762463801
-36.856881503,174.760069307
-36.852002163,174.746843334
-36.860316655,174.749785864
-36.864097817,174.773850645
-36.856559846,174.755136787
-36.854896116,174.772011057
-36.863658028,174.764357446
-36.858277927,174.745852029
-36.862119138,174.761683153
-36.86610924,174.7703737
-36.864858135,174.756567216
-36.850646551,174.765571833
-36.858296122,174.775337743
-36.860262823,174.749728374
-36.865798062,174.779860511
-36.8523561759999,174.765862842
-36.861063068,174.762432264
-36.8619807649999,174.742754534
-36.8572485559999,174.769472067
-36.850839048,174.752835814
-36.863706795,174.77891247
-36.859211987,174.766446657
-36.8645786399999,174.763274041
-36.852019328,174.742866033
-36.856596211,174.761902063
-36.851548834,174.76688531
-36.860376693,174.772983385
-36.8579866969999,174.769068317
-36.8581641769999,174.746909666
-36.8589946019999,174.746041193
-36.8539523169999,174.753515278
-36.852327228,174.751744332
-36.865149916,174.770703147
-36.8548456729999,174.761298938
-36.8633208159999,174.767024757
-36.850926348,174.745624473
-36.858734817,174.747045517
-36.856964535,174.770162475
-36.857481177,174.754353582
-36.8632282519999,174.766888563
-36.85961343,174.767762524
-36.8553232909999,174.771696502
-36.858475126,174.773579031
-36.857140145,174.754612003
-36.8619747119999,174.76248817
-36.861850616,174.742959915
-36.864475512,174.74379916
-36.8658702239999,174.75928453
-36.8632665489999,174.771899285
-36.864432849,174.772966066
-36.8600808259999,174.755371089
-36.8627156169999,174.764750698
-36.8590683259999,174.765902776
-36.861642359,174.770226901
-36.852698577,174.765106758
-36.860532936,174.766834025
-36.8541698239999,174.767951988
-36.851425789,174.758365485
-36.8528047369999,174.750940714
-36.851358332,174.76376526
-36.850827505,174.75246179
-36.8660461759999,174.75449178
-36.858383475,174.74811191
-36.8579623689999,174.74937133
-36.8586053409999,174.76869401
-36.8565971359999,174.755171269
-36.855152188,174.761882056
-36.8571056659999,174.769511763
-36.8626481479999,174.753110761
-36.856534698,174.746641579
-36.8653358299999,174.757209762
-36.8616798479999,174.750154822
-36.860074927,174.778689371
-36.85101664,174.760454491
-36.85950471,174.765747597
-36.85780442,174.763984288
-36.864531009,174.751601743
-36.861131128,174.78051925
-36.850671013,174.76345483
-36.855292832,174.764143433
-36.865403439,174.758565516
-36.8549344159999,174.761890224
-36.850887965,174.77325852
-36.862757647,174.746615593
-36.851479361,174.767981821
-36.862893302,174.756664308
-36.861828217,174.752452668
-36.861807008,174.757917558
-36.8600338059999,174.774107222
-36.861047367,174.750961277
-36.8654350579999,174.752777203
-36.8559723239999,174.760536841
-36.8610913599999,174.771702962
-36.862040577,174.752820801
-36.863486957,174.763963055
-36.85442348,174.772278619
-36.855107258,174.74323782
-36.8637781589999,174.750702444
-36.858042086,174.762306989
-36.852534749,174.764374631
-36.8640913049999,174.759905455
-36.8664734129999,174.7459285
-36.859106142,174.778748668
-36.8628673599999,174.771905283
-36.865410233,174.76707841
-36.8575322419999,174.750773232
-36.8543680289999,174.760843306
-36.86635168,174.750142586
-36.861846038,174.770290552
-36.852981448,174.77885044
-36.8581651599999,174.747358482
-36.8605452689999,174.753437405
-36.8570362909999,174.766895703
-36.850745408,174.752593751
-36.8641328539999,174.761121244
-36.863362267,174.775122534
-36.8563158219999,174.765533822
-36.8541069779999,174.747775029
-36.856047519,174.770841997
-36.8514410349999,174.771007087
-36.8590024389999,174.763126259
-36.85723128,174.760483469
-36.855930244,174.754561805
-36.8613033309999,174.763443749
-36.851863749,174.777519966
-36.854349118,174.77885732
-36.8550640349999,174.779699763
-36.857831968,174.766051929
-36.852792565,174.753605497
-36.8645881859999,174.774196221
-36.8508381149999,174.752457337
-36.860124667,174.765554918
-36.862629155,174.769510936
-36.8569859,174.76938289
-36.8530305959999,174.769340077
-36.850713129,174.768422152
-36.8507971729999,174.742663394
-36.860646827,174.75331477
-36.855454374,174.765965056
-36.850469532,174.777464998
-36.859066066,174.758293795
-36.861972129,174.751837488
-36.861263629,174.756947627
-36.8659740329999,174.777589067
-36.859742486,174.775494054
-36.851301204,174.776546919
-36.852235804,174.763845863
-36.850907574,174.764259245
-36.860615911,174.744504521
-36.8653663229999,174.776810008
-36.8538413369999,174.747648037
-36.8607201039999,174.747574594
-36.8636477169999,174.769211557
-36.8513364739999,174.751612459
-36.859083061,174.768240238
-36.865053367,174.758785446
-36.854332288,174.754726667
-36.863427487,174.756380787
-36.8506675519999,174.768106887
-36.8609693999999,174.754508996
-36.8511288619999,174.776403495
-36.852375326,174.760481223
-36.856531487,174.757329705
-36.856356176,174.746564893
-36.858171645,174.747389087
-36.8512012699999,174.764469563
-36.8664651189999,174.745914841
-36.852877857,174.76457168
-36.8545763349999,174.761958177
-36.866326665,174.749996766
-36.8555780639999,174.7435204
-36.8628058259999,174.764904685
-36.8508685959999,174.77668001
-36.852398111,174.752593245
-36.854802062,174.746148961
-36.859380786,174.772533585
-36.8582030929999,174.764956898
-36.8581628539999,174.75211822
-36.864659542,174.775048327
-36.8540119099999,174.764323167
-36.8568747909999,174.763142517
-36.865127007,174.760845793
-36.850527186,174.774144646
-36.85892252,174.746020608
-36.863041564,174.766040629
-36.850363896,174.776017175
-36.854024341,174.76430389
-36.851618612,174.779131805
-36.853015716,174.769310568
-36.859477904,174.746155811
-36.8552427239999,174.754595704
-36.8545029489999,174.755092997
-36.851715821,174.746804617
-36.855543885,174.761432868
-36.854398208,174.744428435
-36.8526592539999,174.764210574
-36.858941745,174.761036489
-36.865637361,174.766117367
-36.855020791,174.76101754
-36.861121603,174.749329064
-36.862109753,174.752928104
-36.861109859,174.764338649
-36.8527537909999,174.759093686
-36.8528577769999,174.769263183
-36.865712254,174.75432827
-36.8550274949999,174.757733428
-36.856790213,174.780198818
-36.8507529349999,174.756419917
-36.861121709,174.765113597
-36.8531061959999,174.770380722
-36.851384901,174.779783505
-36.8658791559999,174.779733888
-36.861626507,174.746043759
-36.850505948,174.76345873
-36.8629221369999,174.743971697
-36.8536829179999,174.765046289
-36.85962044,174.766590573
-36.8571049019999,174.743478531
-36.853496736,174.758604219
-36.85907837,174.765945743
-36.860336392,174.748134297
-36.8585461989999,174.768584136
-36.8630562229999,174.757963935
-36.863199621,174.758057204
-36.85403718,174.753488571
-36.8658219229999,174.749105043
-36.8619485789999,174.742963117
-36.86160153,174.750547038
-36.864754595,174.775174008
-36.861620232,174.754101857
-36.851733355,174.749938907
-36.854396895,174.768775235
-36.861690199,174.776518412
-36.854325698,174.763125578
-36.865018756,174.759180646
-36.8556161559999,174.761387636
-36.866046248,174.767626641
-36.858943666,174.773903347
-36.857998285,174.76048876
-36.861596235,174.763213433
-36.8640679769999,174.759026563
-36.854831512,174.753617611
-36.850979229,174.766155255
-36.8610668599999,174.743952621
-36.8559554469999,174.748171003
-36.863466961,174.756467185
-36.853527636,174.75991859
-36.859904688,174.765240805
-36.858606487,174.74356264
-36.86464725,174.750511668
-36.858155164,174.750067407
-36.8589142709999,174.760817387
-36.853665404,174.75389055
-36.8556364419999,174.743348937
-36.8538038629999,174.767990954
-36.856345002,174.747208633
-36.858076721,174.756836398
-36.856598269,174.746837535
-36.8557365359999,174.755309112
-36.865328651,174.751213357
-36.8636270979999,174.742931653
-36.8648109499999,174.754575812
-36.8624864499999,174.749157197
