"X","Y"
174.842646401708,-36.9055408708137
174.843473688087,-36.9064410762905
174.842802767311,-36.9037830217062
174.843872469451,-36.9026087563858
174.844418484937,-36.9018309064026
174.84534145657,-36.9007592241886
174.845023186724,-36.9012944252027
174.845120035496,-36.9011615334781
174.846072404942,-36.9004382600145
174.847509778111,-36.8992687929658
174.844927523676,-36.90129607702
174.844434989425,-36.9172533956032
174.845322808052,-36.9007304912061
174.844974979288,-36.9010930281469
174.844986562941,-36.9010824739455
174.844981036769,-36.9011012983632
174.847957425215,-36.8988224948301
174.84541437664,-36.9041604264648
174.846958753633,-36.9175623699096
174.848224421674,-36.9176821999772
174.84649189422,-36.917505219478
174.847174742438,-36.9175369055453
174.847220827262,-36.9175902573295
174.84719573684,-36.9175913830853
174.847191539602,-36.9175889120463
174.847956284041,-36.9176513572632
174.842565290642,-36.9153206072032
174.832129623957,-36.9165741077206
174.832261869883,-36.9169529606295
174.832471260777,-36.9173790638559
174.843489161025,-36.9171279583073
174.843625780387,-36.91722846765
174.8306440241,-36.916490021125
174.844417789961,-36.9055046064886
174.843664780436,-36.9063665799588
174.848218871166,-36.9008872336784
174.848189551936,-36.9008524949226
174.84570612689,-36.9039393737953
174.845921805878,-36.9037431976857
174.847783730047,-36.9083875563503
174.847246369902,-36.9084582475193
174.844699923886,-36.9073356395411
174.847666259319,-36.9026185285601
174.846854299381,-36.9030567611802
174.844733678226,-36.9073458951177
174.844271296916,-36.9057372151884
174.847047237418,-36.9084064773228
174.846377551305,-36.903425929616
174.846680714725,-36.903276724828
174.848460954277,-36.9023551189312
174.835436703935,-36.9145955589174
174.843186203489,-36.9197936875874
174.842883236073,-36.9198249047773
174.834780506684,-36.9154824230165
174.84315941686,-36.9171108823677
174.842310763068,-36.9037783647879
174.842331715034,-36.9065325650339
174.847670920442,-36.9167995650334
174.826591100824,-36.9144481102275
174.846488486546,-36.9175288303686
174.849190895694,-36.9174144747134
174.842801547701,-36.9199370209004
174.834402675013,-36.9155099745516
174.826142695853,-36.9129653318076
174.833821645617,-36.915575165529
174.835358959101,-36.9140568814797
174.843278364813,-36.9164407310406
174.84386227535,-36.9026274918807
174.843192099488,-36.919788665831
174.842917113751,-36.9056573355949
174.842977750713,-36.91971270311
174.844563707336,-36.9155596176161
174.842496534922,-36.9203915054651
174.848224973429,-36.9083436046693
174.842609241464,-36.9055833094236
174.830485034745,-36.9222250351652
174.84804195841,-36.9024025303512
174.848332975222,-36.9023554503506
174.83071481101,-36.9164628509451
174.843034815283,-36.915449886594
174.826432064677,-36.9140779006113
174.844679543026,-36.905451826478
174.847664728911,-36.8994623788025
174.842608031789,-36.9205442642478
174.841239347616,-36.9214530887919
174.833078374459,-36.9156503192266
174.846295800122,-36.9080077247727
174.847858859561,-36.9024819972285
174.848877180388,-36.9021805053913
174.837016386014,-36.9214407012157
174.845889523955,-36.9219837412677
174.842915693548,-36.9065390077595
174.826543942264,-36.9143038895
174.84939393342,-36.9173536264361
174.842462700841,-36.9204570879925
174.842745664938,-36.9037772459603
174.842450995804,-36.9203607666197
174.826293849308,-36.9136211694146
174.843180512151,-36.9197987241934
174.849179610276,-36.9174176518508
174.82613573834,-36.9129637100437
174.84526978653,-36.9047242738405
174.835397080585,-36.9160455348625
174.843023553627,-36.9196675822193
174.843020898882,-36.9154719092173
174.843134353994,-36.9058390806899
174.826132078301,-36.9129777963863
174.842473613337,-36.9204465011774
174.842503124493,-36.9202942134369
174.848242019022,-36.9023585909014
174.843127542435,-36.9058454704411
174.84429568183,-36.9017650525017
174.843011809042,-36.9196789427154
174.843441660723,-36.9179097221344
174.842306637222,-36.903789556562
174.843509102012,-36.9208674557079
