"X","Y"
174.812149618147,-36.8573440204475
174.812298848032,-36.8574554031849
174.813466978509,-36.852896194348
174.813735108693,-36.8526572136897
174.829946412439,-36.8585962673209
174.818343655414,-36.8554176656063
174.818886993036,-36.8557082766344
174.837062638054,-36.849081858881
174.837696268632,-36.8488881691458
174.827060786329,-36.8572502145149
174.826954229279,-36.857227513202
174.83937699813,-36.8516330436597
174.813011734479,-36.8590252931003
174.813101388868,-36.8589222543698
174.812911363647,-36.8587934683898
174.814519240104,-36.8561927258825
174.814184944875,-36.8559439234364
174.829233721111,-36.8473817256135
174.82928034609,-36.8474181429767
174.821960139444,-36.8530517338884
174.821493577885,-36.8539644588977
174.817870377779,-36.8587573192641
174.83351503702,-36.8550528975607
174.832938126249,-36.8543785861518
174.83332109915,-36.8548693135767
174.82611385222,-36.8533738398914
174.826089402039,-36.8534419212476
174.820827887154,-36.8533244341617
174.822066001777,-36.853028661654
174.820325475651,-36.8532664049765
174.820368850356,-36.853314997678
174.822539233311,-36.8549275475199
174.822478071275,-36.8543263029771
174.822376054158,-36.8535254079902
174.822094231768,-36.8531536019722
174.820836836114,-36.8532202855215
174.8207695595,-36.8532399740212
174.820608005203,-36.8532900398216
174.817782647784,-36.8588263976784
174.817663028619,-36.8588905999837
174.828666389571,-36.8585773895707
174.840154605334,-36.8529378581161
174.840118228086,-36.8529417870018
174.823068942753,-36.8538782889081
174.824016273615,-36.8528509204123
174.824059966061,-36.853254679214
174.823006335711,-36.8531643997353
174.822483071707,-36.853507272308
174.822428643095,-36.8535295588425
174.822480875593,-36.8536084359046
174.822702001688,-36.8535873782032
174.823032527551,-36.8535115531264
174.823262963104,-36.8533536188872
174.823282558709,-36.8535363795804
174.823539587304,-36.8535441530104
174.823875402445,-36.8535776666173
174.824086099718,-36.8536180572497
174.8240807042,-36.8535703692675
174.83174915183,-36.8537652238303
174.834655800528,-36.8550181534033
174.834625461192,-36.8550305464686
174.833967597241,-36.8551234276899
174.834579204101,-36.8548833363528
174.834525492436,-36.8550621790874
174.825889955064,-36.858110460935
174.826838561985,-36.8578758650558
174.826088788617,-36.8578308759159
174.831848527642,-36.8562214944628
174.832662124777,-36.8518915096326
174.831611567218,-36.8565531103307
174.831695599699,-36.8564664568605
174.836022806469,-36.8475863918076
174.827275885486,-36.8534531420047
174.828839478932,-36.8511490614222
174.835001706722,-36.8570820679832
174.831931037796,-36.8488481066012
174.838370399666,-36.8504890607623
174.838436064252,-36.8502569373967
174.831423188866,-36.8535948292814
174.826868135777,-36.8584968456453
174.826981851087,-36.8579016935743
174.827031002277,-36.8574888159792
174.839648229058,-36.8579773923704
174.839791011303,-36.8581339867337
174.830221665525,-36.8580148387426
174.830086302217,-36.8579972528624
174.830219349013,-36.8580255948943
174.829919805815,-36.8579108823257
174.829970458251,-36.857926533603
174.831185951492,-36.8525303916388
174.831306293661,-36.8525435371623
174.834610419447,-36.8500663027363
174.834675816868,-36.8498368948391
174.84092782952,-36.8573564760284
174.840864679145,-36.8574129196958
174.84104463242,-36.856993502268
174.840948001578,-36.8570113306214
174.84082659514,-36.8559839620237
174.841104208544,-36.8573121017684
174.841078669189,-36.8571873023174
174.841045111891,-36.85697141218
174.814726753286,-36.8563493090442
174.814887013277,-36.8565971050502
174.817624903071,-36.850741723405
174.834441381393,-36.8479788811685
174.834547247975,-36.8562349296141
174.834842837116,-36.8498613562033
174.834842837116,-36.8498613562033
174.834983847973,-36.8492782171755
174.834922769322,-36.8492500985408
174.827358579446,-36.8550508771882
174.827123177979,-36.8550252936559
174.810923912998,-36.8548025474154
174.827777079699,-36.8552083684568
174.810870356758,-36.8547621724389
174.810283729912,-36.8548942332909
174.827132372061,-36.8551533888643
174.809768110435,-36.8546272692414
174.830596755367,-36.8485465347103
174.825234409097,-36.8586223054557
174.830378179049,-36.8490354266722
174.824995032954,-36.8586358968372
174.824854949083,-36.8527690020009
174.824841887059,-36.8526017343695
174.812674350156,-36.8538223024952
174.812365384647,-36.8540322811505
174.835671695953,-36.8578505974147
174.836090705612,-36.8578980081277
174.836037323992,-36.8583505885687
174.835778116482,-36.8583655752615
174.835787998315,-36.8584996573047
174.829741668553,-36.8478022325341
174.815439676491,-36.8560611330385
174.8206889075,-36.8582316373555
174.835710211544,-36.855562330598
174.815249962346,-36.8562251001563
174.820572428209,-36.8579316547867
174.835605782413,-36.855635716124
174.840030708697,-36.8566956332331
174.840096086994,-36.8565313893979
174.840266968572,-36.8564870113899
174.814967237283,-36.8545332197555
174.815129331924,-36.854670748591
174.81556088808,-36.8546563322722
174.818001551329,-36.8582658427626
174.817732218452,-36.8579192532092
174.820715072964,-36.8556324821348
174.820720734742,-36.8557050863396
174.817718777696,-36.8507405327006
174.820127840228,-36.8587369580536
174.820027764454,-36.8587548952345
174.819901940656,-36.8585101267559
174.816395628388,-36.8585577372341
174.816261104301,-36.8584566806218
174.810489698849,-36.8528160526203
174.838913740273,-36.8583673852254
174.823944046205,-36.8536977787221
174.823903375839,-36.8532245634345
174.823091662946,-36.8528464810681
174.816977129669,-36.8578551587122
174.81255883792,-36.8564196582035
174.811847903488,-36.853541758781
174.808563136342,-36.8540978145617
174.812262694198,-36.8559804881808
174.80831829392,-36.8523279739
174.808909921535,-36.8528325502863
174.80976171173,-36.8576805459168
174.807184196083,-36.8544211020488
174.834277810445,-36.8490352308452
174.834621931987,-36.8579052309746
174.822080758735,-36.8492964731066
174.831741009163,-36.8521381135385
174.831081343073,-36.8517826966498
174.831300416454,-36.852134697424
174.829587768512,-36.8476080729078
174.826084154845,-36.8535165207066
174.831775137533,-36.8554636949352
174.841002319707,-36.8532426238605
174.838423975737,-36.853353116979
174.838852368807,-36.8532432913258
174.838463805139,-36.8531803442011
174.838373457393,-36.8534821565373
174.818982858972,-36.858789644702
174.819292000306,-36.8588278173929
174.812339496205,-36.851015546207
174.809402811386,-36.8554075309834
174.809172368423,-36.855181468907
174.833952884716,-36.8543866210336
174.834905597374,-36.8583906844362
174.819892747164,-36.8576095842275
174.819841701783,-36.8575561794788
174.819652207778,-36.8573435052728
174.819447649492,-36.8574184632245
174.838990609304,-36.8483728659175
174.832928047299,-36.8581543399438
174.833367116996,-36.8580771704008
174.822568454433,-36.8499968989258
174.812218847973,-36.8559769908841
174.816377133884,-36.8554001080449
174.837515595578,-36.8482328669176
174.826213082832,-36.8563060942347
174.8399458901,-36.8583058776079
174.823165921029,-36.8500851489
174.822531633339,-36.8500450325763
174.821632129374,-36.8535494843057
174.836195041845,-36.850994451827
174.836315593408,-36.8510550443219
174.80873336683,-36.8538587648109
174.808772211714,-36.8540029338499
174.816797041932,-36.8538191291442
174.816564966563,-36.8544152231426
174.816613820022,-36.8545320088404
174.835604700326,-36.8558590599661
174.80955849905,-36.8550035223728
174.840506215186,-36.8576236122517
174.82596839892,-36.8523756833521
174.83705273667,-36.8490596227887
174.822880154338,-36.8513886325884
174.814530218776,-36.8568967844471
174.817950906825,-36.8503048068639
174.827931148363,-36.8541082461733
174.818917691714,-36.8547530670331
174.818304168499,-36.855470050707
174.816477104381,-36.8568248460103
174.830457127434,-36.8473482008481
174.806366378904,-36.8524302739404
174.820239431275,-36.8573919987038
174.818865470524,-36.8578150152982
174.817688273544,-36.8584395394419
174.820792425127,-36.8563578332693
174.820631626659,-36.857160670758
174.840074605445,-36.8535865239931
174.828564716496,-36.8585177076264
174.806619191228,-36.852821164749
174.828845631367,-36.848612168994
174.828984618595,-36.8486543874325
174.829087019552,-36.848692875763
174.81025025439,-36.8542172049719
174.829965940439,-36.8519741352473
174.829514847925,-36.8520207540819
174.822172076139,-36.855882105504
174.809464621992,-36.8527844103364
174.810064196688,-36.8527106154284
174.834963175838,-36.8586174739963
174.828004132209,-36.8500888631732
174.826967222233,-36.8508260056506
174.829087762017,-36.8555257438556
174.839658562245,-36.8501687330543
174.809272791949,-36.8551022464307
174.825946766192,-36.8521166960243
174.838956812249,-36.8484242980891
174.818126471218,-36.8558340325063
174.818829420494,-36.8548252523744
174.816300025728,-36.85670121424
174.832901162347,-36.8519225477823
174.820625864722,-36.8571714939502
174.818255857397,-36.858117787522
174.820691566361,-36.8570846206197
174.838967005783,-36.8484086211717
174.818428877023,-36.8553123499918
174.810550522427,-36.8590430093728
174.810783233449,-36.8586315993086
174.81089186597,-36.8584963999223
174.833500406612,-36.8580221153762
174.806377588409,-36.8524301035481
174.820758036641,-36.8556912417173
174.820348520379,-36.8574240573933
174.820706205827,-36.8556566079586
174.818738154475,-36.857880055747
174.814367758522,-36.8589131108898
174.828910643812,-36.851950495504
174.828746866193,-36.8522263207384
174.838542919241,-36.8505650764645
174.817881458091,-36.8587460723309
174.822360885309,-36.8497121790156
174.821847091639,-36.8496594870585
174.82229920881,-36.8556036747729
174.826869406539,-36.8506016797038
174.827346175762,-36.850851450005
174.828151482691,-36.8496509808481
174.82684715298,-36.8509449044075
174.828327741739,-36.8491381203045
174.809919745504,-36.8577194328185
174.809976201652,-36.8576779207825
174.834945033614,-36.8584971953651
174.834984357384,-36.8585637284577
174.827242440489,-36.8500799422674
174.838699429996,-36.8502487652739
174.827292172779,-36.8505332651927
174.82710833519,-36.8502578097839
174.828448805064,-36.8490996742526
174.828965755363,-36.855383743478
174.828436902397,-36.8491049968048
174.829939109391,-36.8580665555767
174.822124814182,-36.8496748746201
174.821656496535,-36.8496481623107
174.840878912739,-36.8579357967909
174.840598924876,-36.8577287768945
174.840563949508,-36.857631789009
174.838608620768,-36.8502132552448
174.831996379243,-36.8481067802045
174.82077356032,-36.8506565603166
174.827554230355,-36.8558649088421
174.827640074857,-36.8559984661424
174.835014781376,-36.8567026586759
174.82779587496,-36.8461758240938
174.834691918399,-36.8575477702112
174.840228700789,-36.8562602201847
174.819390119428,-36.857013492277
174.816709464805,-36.8537345706428
174.826336549025,-36.8555002957576
174.826413363981,-36.8560749349913
174.826750029278,-36.8560818306391
174.834639843656,-36.8492010256994
174.835167165046,-36.8558358936527
174.836016600873,-36.8475256583822
174.806268720959,-36.8531084905523
174.806904079372,-36.8534503480067
174.812863289198,-36.8526706926054
174.812282639691,-36.8528364775281
174.837483733598,-36.8488913789681
174.837598240267,-36.8485600696282
174.830751446987,-36.8543969082383
174.830976959993,-36.8511003880594
174.827930991764,-36.8538098200629
174.810075272854,-36.8558533449249
174.810123140551,-36.8558352325782
174.809798731121,-36.855949579966
174.827009686914,-36.8529682136049
174.811767190326,-36.8525861004111
174.831431867586,-36.856629163062
174.836686311,-36.8586347650739
174.836856904938,-36.8583809300694
174.840093973849,-36.8537722629436
174.833942496459,-36.857973094449
174.833968783258,-36.8577908139777
174.834371880536,-36.8577187963499
174.819431718207,-36.8570086407018
174.819510014035,-36.8571628826748
174.819522445915,-36.8573246389721
174.834342639539,-36.8576436474663
174.840287674459,-36.8565386228366
174.832192714654,-36.8570754192555
174.835797068297,-36.8474938058587
174.806219371303,-36.8534657200214
174.821191951067,-36.8557959560092
174.831747732088,-36.8564018549961
174.828888532394,-36.8506922829583
174.828669003273,-36.8485473715844
174.828993171601,-36.8486389159613
174.828469574972,-36.8490366523491
174.836057584367,-36.8479006313284
174.823957183561,-36.8587358356389
174.813531610377,-36.8585595682772
174.81370439873,-36.8586753721167
174.810563237812,-36.8559761687304
174.810656524372,-36.8560909549676
174.810758679533,-36.8563048288149
174.840633627087,-36.8544434187688
174.839778662286,-36.8496386721047
174.82158916692,-36.853498027622
174.837536538857,-36.8482004573705
174.837569103023,-36.8478346753138
174.83768010568,-36.8476697199231
174.837894307652,-36.8477586139419
174.817165999907,-36.8561958882333
174.812882697519,-36.8527850484696
174.83738231361,-36.848726512041
174.837452866103,-36.8482123886814
174.840724252523,-36.8574687802908
174.817492271171,-36.8542890240319
174.817737796787,-36.854238090788
174.817789971092,-36.8543115664329
174.821846385418,-36.8539308954046
174.821612415311,-36.8539434270868
174.828789959706,-36.8515467752815
174.812565969838,-36.8564522571398
174.835808994922,-36.8543273568006
174.835785134035,-36.8505751890629
174.809618536858,-36.8584436804457
174.81925762891,-36.8513481961545
174.8315316721,-36.8475550158845
174.820466512517,-36.8515336123903
174.820543575735,-36.8512050356719
174.826396433882,-36.8566802903741
174.832695136422,-36.8492263619128
174.831933686154,-36.8493389402538
174.812398998196,-36.8557327570917
174.839931119617,-36.8584934267514
174.840196548055,-36.8584164094753
174.840313067449,-36.8582739339095
174.840439521928,-36.8580911445606
174.838066863942,-36.8585716032737
174.838928860758,-36.8583432586857
174.838385707096,-36.8585260080559
174.83903291503,-36.8583042465989
174.825124041961,-36.8455982240332
174.825413257202,-36.8455667581631
174.830682734931,-36.8545060566964
174.83468067615,-36.857926572507
174.834795061342,-36.8586916845411
174.82923947853,-36.8585254227156
174.829305056926,-36.8586686086619
174.826907652417,-36.8561727082237
174.82595542603,-36.8563142683667
174.828014556272,-36.8581688816263
174.827877286358,-36.8582164620182
174.827749408919,-36.8582373859213
174.828182993519,-36.8580739918176
174.839558473937,-36.8495980217426
174.836670004417,-36.8584126599622
174.837200933822,-36.8583159431852
174.828707944056,-36.8519720815269
174.828191566458,-36.8574597823488
174.808530805691,-36.8546624847123
174.826356303379,-36.857006276543
174.825963850609,-36.8515946844184
174.82597709217,-36.8521093853025
174.825864664141,-36.8521343780708
174.825415003808,-36.852139701612
174.82748532285,-36.8520374329772
174.828855420468,-36.8511636430559
174.828852082413,-36.8486011581438
174.828659694498,-36.8485610150361
174.82890801432,-36.8503791295253
174.828899139635,-36.8493253360253
174.82850945188,-36.8485227423865
174.839735706155,-36.8502113165913
174.827508810147,-36.8575681264484
174.827308762766,-36.8571237153428
174.825812915413,-36.8563373294497
174.825832632821,-36.8566979103155
174.810424926351,-36.8559918934452
174.81064522978,-36.8562211161529
174.825757923249,-36.8572256164543
174.824828250068,-36.8517041905851
174.828727216686,-36.8519854347688
174.828218422607,-36.8521092455056
174.828454119056,-36.8520816202133
174.82782640821,-36.8557314801043
174.827107525408,-36.8561429916998
174.827150768967,-36.8564733114578
174.827065573198,-36.8556614981368
174.828877481484,-36.8506938230619
174.82859729584,-36.8484655520772
174.82861475685,-36.8484863665489
174.828836268146,-36.8486246559817
174.82889614834,-36.8503795032271
174.828927630687,-36.850114076491
174.828918228306,-36.8501173019614
174.828977851051,-36.849376092054
174.810616741603,-36.855903340245
174.840005275276,-36.8492712877287
174.828075334666,-36.8463342529017
174.826091886831,-36.850918012963
174.826939193451,-36.8511104438856
174.838189400009,-36.8510983612963
174.828813104793,-36.8515585672918
174.835394241613,-36.8495336776425
174.825531401596,-36.853711874817
174.825534801451,-36.8539093052353
174.825554452149,-36.8540337950781
174.822281368754,-36.8588424798844
174.81807819215,-36.8585423510933
174.835795804768,-36.8546980269254
174.836071630273,-36.8547922812365
174.829999096684,-36.8583757827406
174.823446163937,-36.8522971576838
174.823315543686,-36.8522376799638
174.822723119656,-36.8522625416407
174.821855797726,-36.852468341992
174.821836711554,-36.8527579996301
174.834431947813,-36.8480437570777
174.823072283201,-36.8520705927009
174.823295747499,-36.8521450343057
174.820678810931,-36.8570626810502
174.821039338331,-36.8563976147984
174.821534361127,-36.8566747794614
174.821568454828,-36.856450835501
174.818230049944,-36.8517215915172
174.831803353809,-36.8481274398943
174.819302704619,-36.8577054740175
174.821677242115,-36.855147844204
174.821854954696,-36.8550729046942
174.818221406584,-36.8534630615541
174.820500727347,-36.8534612274372
174.831679587122,-36.8476026881767
174.831517039163,-36.8474692053066
174.819238016574,-36.8513641562264
174.820584587003,-36.8512763556818
174.820681480346,-36.8508273881679
174.822724756976,-36.8563878701478
174.822437721994,-36.8535268985702
174.819536908031,-36.8514069544227
174.819974104305,-36.851493194564
174.820020972194,-36.8515354831514
174.821379382399,-36.8548715014134
174.825268806674,-36.8576798088723
174.817431860778,-36.8586006995881
174.816059115102,-36.8586314480789
174.816279758709,-36.8561076765741
174.815979638246,-36.8559628452515
174.815849769015,-36.8558382515343
174.817914599495,-36.8563577975995
174.817314454888,-36.855678352676
174.816664607618,-36.855057881716
174.817616101565,-36.856677409722
174.816551430468,-36.8527709840077
174.816603413617,-36.8526146275877
174.817142009331,-36.8572850866773
174.817418788972,-36.8572801264226
174.812882694737,-36.857017804277
174.816750738731,-36.8580418672939
174.816841807665,-36.8579773236803
174.815284162081,-36.8559281036983
174.81282979008,-36.8580144751735
174.811420459933,-36.8531711825683
174.809653851884,-36.8567458125293
174.810494071563,-36.8553075648152
174.808657793645,-36.8521562308947
174.808686991722,-36.8522393820191
174.809694619673,-36.8520342052447
174.812071316312,-36.8559707375056
174.811449545616,-36.8579601632874
174.812068759956,-36.8518086717819
174.808736037532,-36.8540101507532
174.81290215445,-36.8512475111608
174.810004046199,-36.8507450623251
174.810521619348,-36.8507906111589
174.806338142135,-36.853130675446
174.806080028177,-36.8530473202212
174.826397656708,-36.8563389287322
174.83342341861,-36.8491233578665
174.832213563381,-36.8492945106539
174.832076562211,-36.8488412717964
174.835109916553,-36.8562113451458
174.81864893836,-36.8559991679931
174.818154997198,-36.8562179889935
174.818006482387,-36.8560077910185
174.836113086834,-36.8500372659348
174.827702008666,-36.8573491266595
174.825200446926,-36.8578909781606
174.822800680013,-36.8577406378326
174.821223118598,-36.8576430997401
174.827319949126,-36.8530633452795
174.821951278414,-36.8576856443057
174.823943529924,-36.8513582354489
174.823633151064,-36.8513960328686
174.812215314487,-36.855888540662
174.824149227825,-36.8457478883919
174.82530275209,-36.8451886916012
174.826608649904,-36.8560797280271
174.825438819764,-36.8457698242773
174.826607991138,-36.8458876551618
174.82673293434,-36.8562803222811
174.826581569492,-36.8562865915194
174.826390894423,-36.8562951502616
174.82611748726,-36.8563137663346
174.82768015538,-36.8575414795621
174.825197759781,-36.8581298750541
174.834163478309,-36.8489526377696
174.820609461867,-36.8537966596046
174.817287761747,-36.856406080002
174.822819553664,-36.8579467198939
174.81276535174,-36.8524779501783
174.813731440019,-36.8519798811628
174.827500716387,-36.8531218328272
174.823759643455,-36.851370676749
174.824661080087,-36.8514034471126
174.824477562583,-36.8514128193163
174.824253402119,-36.8514209692223
174.834245242077,-36.8486812059887
174.812692490615,-36.856422270368
174.817522837123,-36.856760737097
174.821321277515,-36.8545380972351
174.812882125326,-36.8565756278183
174.821802136815,-36.8572906834673
174.821753460002,-36.8574179718692
174.821222728124,-36.8576239072728
174.810542818675,-36.8590598321353
174.840943987418,-36.8584204520261
174.841097471208,-36.8582329348637
174.839757249455,-36.8584873615207
174.84015446002,-36.8585280459961
174.839487780624,-36.8581532359969
174.840215381477,-36.8579924372246
174.833913007826,-36.8584896785859
174.833842139565,-36.8579980437194
174.833558151729,-36.8580494415152
174.82845465465,-36.8582033771145
174.828245522554,-36.8582548145647
174.825783076246,-36.8587027254841
174.828598797493,-36.8554482679197
174.826649030826,-36.8521338266912
174.827308897263,-36.8521411208268
174.828623016406,-36.8552296279366
174.824851711517,-36.8514338368874
174.827156860269,-36.8535471643821
174.826231755826,-36.8546607837112
174.826774200672,-36.8543979034999
174.824993735898,-36.853519842116
174.825031019492,-36.8540733377341
174.828448073814,-36.852065049338
174.827843207222,-36.8521880040076
174.828361219251,-36.8579886675494
174.827544742213,-36.8557048154069
174.827037330136,-36.8551682332118
174.825092878226,-36.8579504906884
174.825318475766,-36.8578154251353
174.823795729844,-36.8562789263668
174.823673077703,-36.8544420478225
174.823871099606,-36.8535177604681
174.828462986326,-36.8490440563471
174.828226208358,-36.846335220064
174.828314189557,-36.8503553178659
174.827621776088,-36.850452226574
174.826956657598,-36.8509112073072
174.827601971665,-36.8510144040643
174.826077823838,-36.8511529594848
174.825815663147,-36.8465067403172
174.823803367632,-36.8447815408146
174.819898036867,-36.8587764519614
174.820311169649,-36.8587059379527
174.818870107634,-36.85640803066
174.821194659373,-36.8557662118743
174.822457350531,-36.8528707096106
174.82248703696,-36.8523784005321
174.8201965312,-36.8574874457454
174.822204308794,-36.8522496304786
174.822760068405,-36.8528312877178
174.822445327057,-36.8524459049371
174.818235997583,-36.8552175947257
174.818111343976,-36.8553699548857
174.82077402282,-36.8563571363907
174.821837402655,-36.8554380580422
174.818480804144,-36.8544375942161
174.818709046372,-36.8546129119612
174.818919316028,-36.854333908071
174.818885386957,-36.857992852303
174.822019231389,-36.8550330742688
174.823305686315,-36.8566072192878
174.823020168893,-36.8553627433575
174.822588968119,-36.8525216134712
174.822959315847,-36.8525048733733
174.818039211457,-36.8555362608569
174.823523616273,-36.8521097116769
174.817114819883,-36.8588508613058
174.813854607237,-36.8586336909156
174.816588293255,-36.8561561680194
174.81391628315,-36.8521132176866
174.81476731566,-36.8551626491497
174.81792814055,-36.8559928934956
174.817482525059,-36.8567975621605
174.815997766029,-36.8524130599345
174.816266802706,-36.8527461439168
174.816514616515,-36.8561570545598
174.815993238319,-36.8557481102523
174.81441448374,-36.8550241745996
174.81495965369,-36.8556827502674
174.815061451088,-36.8547940418913
174.814592138403,-36.8548139596723
174.815811894018,-36.8558541782602
174.817454092616,-36.8470454883359
174.810841970463,-36.8562214946093
174.80956603076,-36.8567544129027
174.80995104511,-36.8560870773993
174.811044584265,-36.8546733971646
174.80930810935,-36.8522464105541
174.809344682628,-36.8520508293581
174.809924546396,-36.8518326705523
174.811420405466,-36.857475926077
174.811883124951,-36.8559626468699
174.812269336018,-36.8580412401257
174.810920995795,-36.8539180127734
174.812276632584,-36.8539475975382
174.80871178259,-36.8535950157063
174.811979598712,-36.8511237760757
174.810466027351,-36.8500974258416
174.810582770683,-36.8515144923595
174.8102747831,-36.8515483481621
174.805902877975,-36.8529848655295
174.8402424668,-36.8579978493877
174.837375686358,-36.8582832772413
174.825608042498,-36.8587091246664
174.827756766497,-36.8545805584138
174.827501508403,-36.8543916381955
174.827339742209,-36.8543711977083
174.826538838153,-36.8516681832524
174.826017223006,-36.8539954418724
174.82532724337,-36.854056697418
174.825978075142,-36.8534444972264
174.826699930036,-36.8536403875403
174.826454750897,-36.8539570944929
174.82678067882,-36.8539302532701
174.827118420327,-36.8556694501597
174.826960002712,-36.8561630756913
174.827051630777,-36.8573252264809
174.825749121443,-36.8559564156507
174.825505709375,-36.8550241148107
174.82525122546,-36.85491082061
174.824920542783,-36.852813736596
174.827144075101,-36.8544467837581
174.828057716813,-36.852348125487
174.828389416512,-36.8573995611441
174.828454908711,-36.8578750404127
174.82438071759,-36.8577275194476
174.824415282719,-36.8579500097542
174.824612765516,-36.8580466129389
174.824609293087,-36.8579486983287
174.823862251171,-36.8572734935449
174.828798731794,-36.8503867763895
174.823963290832,-36.8457116945393
174.824156714208,-36.8463760197454
174.824432642763,-36.8466380353484
174.821575834738,-36.8588760761729
174.818950790081,-36.8542912113061
174.821848248539,-36.8558468026435
174.821603030706,-36.8558155396504
174.822872766571,-36.856531372756
174.822313719676,-36.8528240778793
174.81860547013,-36.8550976811171
174.820916741156,-36.8557266768167
174.819943511009,-36.8551019710615
174.819963408975,-36.855086671684
174.821207764154,-36.857951070924
174.821383508506,-36.8564254892842
174.818490369214,-36.8544473463201
174.819151607336,-36.8545139328544
174.822694033743,-36.8580941785468
174.81870221437,-36.8578855415456
174.822609320599,-36.856788303362
174.822921183775,-36.8523853751038
174.821422221399,-36.8552083482911
174.820860544936,-36.8525043791536
174.814960508208,-36.8561773620562
174.817904454993,-36.85640891075
174.817101373098,-36.8561629826407
174.815569487756,-36.854749597419
174.817587183601,-36.8568535657777
174.817425087612,-36.8568442303412
174.816431858794,-36.8554207233542
174.817293059975,-36.8548019100542
174.813777785313,-36.8519465598043
174.813749931316,-36.8526396952949
174.814704970799,-36.8528252748075
174.813625752756,-36.8527632008105
174.812737142746,-36.8579500621218
174.81236858936,-36.8578863404284
174.815400005074,-36.856000232794
174.815369896135,-36.8560068705353
174.814725591532,-36.8558977047253
174.814000418144,-36.8549682822778
174.81308314203,-36.8535438026852
174.812488562931,-36.8563228719392
174.815659988277,-36.8514890596766
174.817472989129,-36.8471674766266
174.810354933432,-36.8555630019499
174.810374847301,-36.8554412216936
174.81171726166,-36.8542723180249
174.81000946798,-36.8582346550431
174.810160636789,-36.8567258228124
174.810165139254,-36.8578089508407
174.810751196773,-36.8579293996491
174.839618522669,-36.8585152423741
