"X","Y"
174.855136829075,-36.9074757201862
174.855042640881,-36.9079892336014
174.852973596937,-36.9094625698005
174.852888254187,-36.9094330760061
174.852859130882,-36.9093659310497
174.853193916804,-36.9092767041385
174.854068462023,-36.9207442907018
174.854223486321,-36.9213745084069
174.854221071692,-36.9214231273862
174.855469909592,-36.9019512728195
174.856454358032,-36.9045396261469
174.856423153008,-36.9044004753178
174.853272578958,-36.9001513658569
174.854263390826,-36.9007362972176
174.852630192614,-36.9094382780624
174.852522359877,-36.9091843598753
174.849489128903,-36.9132471048289
174.84974577854,-36.9142066230926
174.849668751662,-36.9142381072952
174.849609216924,-36.9142223600379
174.849753764852,-36.9142404470688
174.851961410393,-36.9110614345364
174.851885678934,-36.9110256854997
174.852170294453,-36.9111591442817
174.85191195095,-36.8990093344983
174.851749445184,-36.8989722097602
174.849053261281,-36.9018430894388
174.85031184532,-36.9166906437653
174.855352920484,-36.9051858553233
174.849004535328,-36.9018180980107
174.849831497127,-36.9016299136086
174.849457577203,-36.9011986837176
174.858335833223,-36.9013327577111
174.858002110847,-36.9005803251798
174.858235184606,-36.9005470253858
174.858228159743,-36.9009216870442
174.858067044115,-36.9004951256836
174.858358073434,-36.9006395615455
174.858303148068,-36.9005775084395
174.849521366999,-36.9141403557481
174.849532386908,-36.9134115537349
174.856423176292,-36.908100695312
174.853837866481,-36.8994514395014
174.851652234274,-36.8991577885946
174.852153171293,-36.9125582048433
174.85636265813,-36.9093475789937
174.853239724123,-36.9096435520473
174.852931246175,-36.9097674914534
174.852625933266,-36.8993902805555
174.852831952929,-36.9188982997334
174.854102665453,-36.8995107676984
174.854825557399,-36.9037933149339
174.852227693336,-36.9125662973942
174.852507924493,-36.9122658416179
174.852713774832,-36.9119079883673
174.853121150045,-36.9115098937244
174.852919918515,-36.9102570006521
174.853179280429,-36.9096321452729
174.853482201481,-36.9094784292836
174.857340285076,-36.9062728027542
174.857375439429,-36.9064403481112
174.856934362392,-36.9066212962337
174.856965534392,-36.9065320230329
174.855951322455,-36.8998195095627
174.851865129057,-36.8992083579803
174.853111221767,-36.8995025883408
174.853860171103,-36.899378011908
174.853590192627,-36.8994004700459
174.853411860111,-36.89935818664
174.852315908557,-36.899100376881
174.854724224443,-36.903246955036
174.855389616951,-36.9038617879712
174.849391710859,-36.9020566583027
174.849368608414,-36.9019856690792
174.853161341011,-36.9016296120508
174.849170434728,-36.9020282993489
174.850138484379,-36.9154904183173
174.85159835174,-36.8993744203851
174.85812726352,-36.9065891031486
174.858277885164,-36.9065219702301
174.853125091838,-36.9175760149721
174.855461887682,-36.8999659928094
174.855044510416,-36.9026720165699
174.854648701513,-36.9028480038329
174.857537522804,-36.9051498265994
174.851795947174,-36.9107081601258
174.852059289243,-36.9107173302181
174.857844259108,-36.9051681947239
174.857965889394,-36.9052643507155
174.858654960765,-36.9051651493624
174.851378725526,-36.914029325381
174.85199219986,-36.9133237651422
174.853582904932,-36.9110465980744
174.854494942557,-36.9111708718127
174.853837918931,-36.9020902233597
174.854606818716,-36.9004262224713
174.85236760548,-36.9108640812084
174.852164260402,-36.912250121631
174.851443988482,-36.9123091966641
174.852434078005,-36.9118538536569
174.852750679459,-36.9114905809761
174.851855229216,-36.9100227647445
174.851613278671,-36.9100496381109
174.850997250291,-36.9141955973985
174.851800182094,-36.9137081473447
174.85316625028,-36.9107897712572
174.853689919858,-36.9112334036263
174.849481996483,-36.914523488096
174.849950158098,-36.9144887671953
174.85002488395,-36.9144665716463
174.850679560453,-36.9142745165816
174.85522002418,-36.9112250807719
174.848993899529,-36.9003343900324
174.849018444231,-36.90033739332
174.849001856854,-36.9017797080771
174.849478396016,-36.9020250095548
174.849780586493,-36.9010833953691
174.84970968704,-36.9165352984146
174.853232164448,-36.9018444230685
174.852413783351,-36.8999045220289
174.851795398385,-36.8994999207903
174.849408941534,-36.9101372765287
174.85273673984,-36.909640650529
174.853307128709,-36.9176251589238
174.854952511988,-36.9004904803765
174.849898135866,-36.9153884606452
174.854933883261,-36.900477913002
174.854810725853,-36.9005014861399
174.855763924792,-36.9184075691784
174.853666715916,-36.9017518574201
174.852523126335,-36.9000404544984
174.852129844857,-36.8997066095641
174.849349104664,-36.9099976990045
174.854114505372,-36.90147411
174.853933133288,-36.9011625805767
174.853645088921,-36.9008573935382
174.853072205942,-36.900417312318
174.850120246386,-36.9154252050519
174.853166356779,-36.917563442932
